,Mean_AUROC,Max_AUROC,Std_Dev
1,0.9851908930228959,0.9987596990662743,0.02136637274707268
2,0.973862676080316,0.9961645011765743,0.022913928612928656
3,0.9679909376243496,0.9974777486734643,0.03464793502253108
4,0.8392928291658461,0.9212933778938812,0.06382349935493314
5,0.9697811176937943,0.9996653289861028,0.036227175332196354
6,0.9703419354800596,0.9955189541558852,0.027661854672593657
7,0.9868697516493223,0.9989078278994353,0.01964467579511217
8,0.9886031410245943,0.9996709754476003,0.014216057631797943
